etsy_source_row,etsy_listing_key,etsy_sku_index,etsy_sku,etsy_sku_status,title,price,currency_code,quantity,variation_1_name,variation_1_values,variation_2_name,variation_2_values,match_status,printify_product_id,printify_title,printify_variant_id,printify_sku,printify_variant_title,printify_price,printify_cost,print_provider_id,estimated_gross_margin
84,3a70edbe478942e6,18,31651057175802514787,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",101460,31651057175802514787,Navy / 4XL,2999,2098,29,-2075.01
84,3a70edbe478942e6,19,70967924058340991176,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",79152,70967924058340991176,Navy / 3XL,2699,1611,29,-1588.01
84,3a70edbe478942e6,20,31373352402939534461,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73213,31373352402939534461,Navy / 2XL,2499,1400,29,-1377.01
84,3a70edbe478942e6,21,61258528705327816761,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73209,61258528705327816761,Navy / XL,2299,1279,29,-1256.01
84,3a70edbe478942e6,22,22405183893053025861,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73197,22405183893053025861,Navy / S,2299,1279,29,-1256.01
84,3a70edbe478942e6,23,24456082717941419228,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",101423,24456082717941419228,Black / 4XL,2999,2098,29,-2075.01
84,3a70edbe478942e6,24,16631576159097047960,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",79114,16631576159097047960,Black / 3XL,2699,1611,29,-1588.01
84,3a70edbe478942e6,25,22050273576829937729,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73212,22050273576829937729,Black / 2XL,2499,1400,29,-1377.01
84,3a70edbe478942e6,26,31225399736748931356,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73208,31225399736748931356,Black / XL,2299,1279,29,-1256.01
84,3a70edbe478942e6,27,13244652874817701416,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73204,13244652874817701416,Black / L,2299,1279,29,-1256.01
84,3a70edbe478942e6,28,66014042658713424950,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73200,66014042658713424950,Black / M,2299,1279,29,-1256.01
84,3a70edbe478942e6,29,63098734171524991464,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",73196,63098734171524991464,Black / S,2299,1279,29,-1256.01
84,3a70edbe478942e6,30,25773792662802772073,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",79010,25773792662802772073,Light Green / 2XL,2333,1400,29,-1377.01
84,3a70edbe478942e6,31,81071437151427766889,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",79009,81071437151427766889,Light Green / XL,2131,1279,29,-1256.01
84,3a70edbe478942e6,32,89045551098878538462,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",79122,89045551098878538462,Butter / 3XL,2685,1611,29,-1588.01
84,3a70edbe478942e6,33,22987436389992348507,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",78870,22987436389992348507,Butter / 2XL,2333,1400,29,-1377.01
84,3a70edbe478942e6,34,18787143171160805510,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",78869,18787143171160805510,Butter / XL,2131,1279,29,-1256.01
84,3a70edbe478942e6,35,15862326113869582730,PRESENT,"Customizable Chicken Flock T-Shirt, Backyard Chicken Lover Apparel, Homestead Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Butter,Light Green,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a69272c8cdded766d06e6f8,"Personalized Chicken Flock Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Custom Name Flock Tee, Homestead Apparel",78866,15862326113869582730,Butter / S,2131,1279,29,-1256.01
85,5a6861cfa261a86d,1,29214802886231940579,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",148337,29214802886231940579,Neon Pink / 4XL,2999,2098,29,-2075.01
85,5a6861cfa261a86d,2,33595151460144452675,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",148332,33595151460144452675,Neon Pink / M,2299,1279,29,-1256.01
85,5a6861cfa261a86d,3,32855662237321897813,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",78870,32855662237321897813,Butter / 2XL,2499,1400,29,-1377.01
85,5a6861cfa261a86d,4,12335380706649496239,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",78868,12335380706649496239,Butter / L,2299,1279,29,-1256.01
85,5a6861cfa261a86d,5,58696144228274914607,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",78866,58696144228274914607,Butter / S,2299,1279,29,-1256.01
85,5a6861cfa261a86d,6,22146243521850292594,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",79157,22146243521850292594,Red / 3XL,2599,1611,29,-1588.01
85,5a6861cfa261a86d,7,18601283570304837564,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73210,18601283570304837564,Red / XL,2299,1279,29,-1256.01
85,5a6861cfa261a86d,8,18443464413437412200,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73202,18443464413437412200,Red / M,2299,1279,29,-1256.01
85,5a6861cfa261a86d,9,27399095893253324288,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",101460,27399095893253324288,Navy / 4XL,2999,2098,29,-2075.01
85,5a6861cfa261a86d,10,23998612316560715972,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",79152,23998612316560715972,Navy / 3XL,2599,1611,29,-1588.01
85,5a6861cfa261a86d,11,31357354929279268704,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73209,31357354929279268704,Navy / XL,2299,1279,29,-1256.01
85,5a6861cfa261a86d,12,32656433370572662624,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73205,32656433370572662624,Navy / L,2299,1279,29,-1256.01
85,5a6861cfa261a86d,13,15243698400190187710,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73201,15243698400190187710,Navy / M,2299,1279,29,-1256.01
85,5a6861cfa261a86d,14,17268740327726196746,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",101423,17268740327726196746,Black / 4XL,2999,2098,29,-2075.01
85,5a6861cfa261a86d,15,21355872451396189276,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73208,21355872451396189276,Black / XL,2299,1279,29,-1256.01
85,5a6861cfa261a86d,16,45046344467660749009,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73196,45046344467660749009,Black / S,2299,1279,29,-1256.01
85,5a6861cfa261a86d,17,25080882779257293471,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",148336,25080882779257293471,Neon Pink / 3XL,2599,1611,29,-1588.01
85,5a6861cfa261a86d,18,24630777206349136071,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",148335,24630777206349136071,Neon Pink / 2XL,2499,1400,29,-1377.01
85,5a6861cfa261a86d,19,20106799568453870617,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",148334,20106799568453870617,Neon Pink / XL,2299,1279,29,-1256.01
85,5a6861cfa261a86d,20,32744040799449210946,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",148333,32744040799449210946,Neon Pink / L,2299,1279,29,-1256.01
85,5a6861cfa261a86d,21,16906054705697827696,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",148331,16906054705697827696,Neon Pink / S,2299,1279,29,-1256.01
85,5a6861cfa261a86d,22,29911203740240147009,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",101431,29911203740240147009,Butter / 4XL,2999,2098,29,-2075.01
85,5a6861cfa261a86d,23,23189605969191325051,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",79122,23189605969191325051,Butter / 3XL,2599,1611,29,-1588.01
85,5a6861cfa261a86d,24,40739684498444351711,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",78869,40739684498444351711,Butter / XL,2299,1279,29,-1256.01
85,5a6861cfa261a86d,25,15906436349499122673,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",78867,15906436349499122673,Butter / M,2299,1279,29,-1256.01
85,5a6861cfa261a86d,26,39058784806347330080,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",101465,39058784806347330080,Red / 4XL,2999,2098,29,-2075.01
85,5a6861cfa261a86d,27,89063568491124943755,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73214,89063568491124943755,Red / 2XL,2499,1400,29,-1377.01
85,5a6861cfa261a86d,28,19308549120763807773,PRESENT,"Customizable Chicken Coop T-Shirt, Farmhouse Flock Apparel, Comfort Colors Tee",22.99,USD,3,Comfort Colors® Colors,"Black,Navy,Red,Butter,Neon Pink",Clothing sizes,"S,M,L,XL,2XL,3XL,4XL",MATCHED,6a6253f1318a95514d017035,"Personalized Chicken Coop Shirt, Custom Backyard Chicken T-Shirt, Chicken Lover Gift, Homestead Comfort Colors Tee, Custom Name Apparel",73206,19308549120763807773,Red / L,2299,1279,29,-1256.01
